filename,width,height,channels,brightness,blur_score,readable
7adfb8fc0621,1050,1050,3,81.11719274376418,55.05423831993869,True
0d8f60ed9280,2048,1536,3,19.637492497762043,29.746782302856445,True
8d4ff745a409,1050,1050,3,90.692589569161,54.568053840624835,True
7efc91af4ae6,474,358,3,67.12822643377413,78.28031168915572,True
7a39c91416e2,1050,1050,3,86.5443328798186,61.0230693049616,True
014508ccb9cb,819,614,3,46.20689607171692,16.59115935399807,True
9b0eb9f41da4,2588,1958,3,46.49247686738352,12.599137134217067,True
3323fd59782e,1050,1050,3,82.20016235827664,42.96004593083663,True
62318d514160,2416,1736,3,66.5004632614368,9.172787688781291,True
5d74f98d62be,1844,1226,3,63.08122149168592,5.507044555596647,True
9858cc2ae073,2048,1536,3,43.47408707936605,21.237599690755207,True
bc73ce76ec43,1050,1050,3,75.66944126984127,46.99018726994124,True
a0267206d51e,2416,1736,3,87.3533347193823,9.576527543917287,True
26463a5fb949,4288,2848,3,39.74415872162188,5.919214959556391,True
435414ccccf7,2048,1536,3,48.44836966196696,20.097585678100586,True
7b49041cbf17,2588,1958,3,92.5384204302722,17.46841259027311,True
fca1a8738b8a,1050,1050,3,88.54977052154194,47.97943879753065,True
0af296d2f04a,3216,2136,3,87.18876488927087,4.673217022817473,True
1633f8291a80,819,614,3,45.64907152203569,23.298751556080546,True
c87493ed320c,3216,2136,3,57.596429282659734,4.635537633409386,True
fa573163dd8b,1050,1050,3,91.63950476190476,43.900513092315244,True
093a42649c29,4288,2848,3,53.79169109574145,5.3724586932144724,True
19b0e3c734f5,1050,1050,3,85.62372063492063,54.75359377725865,True
69591ebb198d,3216,2136,3,69.68766449820187,4.419812059790454,True
3af9aaa880e9,1050,1050,3,91.29913015873016,51.51718910053404,True
f9d8ff3e6592,2048,1536,3,53.65540790557861,20.450084050496418,True
ff344e5c9341,3216,2136,3,97.9562465353476,3.94997289054036,True
8446826853d0,3216,2136,3,60.218932840479255,20.748610047453063,True
e9ab8413e771,2588,1958,3,51.84725585834203,13.195549940852208,True
8a9bef2fbd4e,2416,1736,3,51.16790568636128,5.28522193307598,True
b762c29cf2f3,2416,1736,3,77.56619655446028,11.171697836655218,True
4860f7813654,2588,1958,3,32.55174664871103,11.273749907198049,True
ca360bec5851,3216,2136,3,80.96632416103006,3.8990200758392954,True
912fbe06407e,1050,1050,3,82.64355283446712,47.86864604670192,True
18621b9ca978,819,614,3,40.05237578201748,10.17198064017934,True
5ce5eeaf757a,2048,1536,3,48.72970644632975,22.498402913411457,True
1409ab48175a,1050,1050,3,77.72541133786848,53.357465652748395,True
bd375ba756b1,2048,1536,3,42.75580151875814,21.006268819173176,True
086d41d17da8,1844,1226,3,60.897254178270515,5.8811559218165295,True
e9faf0296643,2588,1958,3,92.8688774148936,18.225330465105195,True
144b01e7b993,1504,1000,3,61.587001329787235,26.44909927426464,True
1d14dd912671,3216,2136,3,67.45010449275159,4.164811911049827,True
03ff7d159f10,3216,2136,3,63.57844002133527,3.487380221064821,True
01f7bb8be950,2588,1958,3,51.603607164677705,13.091150440963029,True
6a2642131e4a,1050,1050,3,82.5180798185941,43.328384994103494,True
359bab5d784b,1050,1050,3,71.42731065759637,40.68078261933988,True
8ff2733f6aef,3388,2588,3,57.41847282617621,12.336241395194794,True
f4d3169b468a,1050,1050,3,84.18509206349206,48.671299971904716,True
201f6e10c108,1050,1050,3,90.95070657596372,57.88871446768458,True
1ca35d483772,1050,1050,3,79.66216870748299,57.51169773645425,True
300305ce82d2,3216,2136,3,66.4587901433842,3.663322982023128,True
cd5714db652d,2416,1736,3,78.9981941625721,8.797567860142728,True
657859f893d9,3216,2136,3,71.20529040774592,5.8415978306654655,True
7bda86d95c5b,3216,2136,3,85.33445352241601,4.928672109049174,True
cfb17a7cc8d4,1050,1050,3,63.99046802721089,43.23429954679295,True
1da25637859b,3388,2588,3,68.71050224540107,12.249630477499416,True
07751b94a88a,1050,1050,3,81.15756462585034,48.72461808400492,True
0fbbd665431f,819,614,3,35.50332295283435,9.920184457642996,True
0e82bcacc475,2588,1958,3,58.52697608037726,13.58690854142211,True
b7ce561a7328,1050,1050,3,78.79530793650794,48.81665937574899,True
f4ea2a2cfbb9,1050,1050,3,73.00847256235828,45.32393143499755,True
df84e7113003,3216,2136,3,74.33280228073117,3.0848468605696784,True
27fca9f12b3c,2416,1736,3,89.0623917546617,9.617555146664397,True
a484bdf85b4c,1050,1050,3,72.74691972789115,45.60831739119729,True
5f13e8a07344,640,480,3,86.72081705729167,28.830319954670795,True
5b5b80a3edee,2588,1958,3,67.77440094377602,14.479637890101024,True
99c626e58464,2048,1536,3,49.3377316792806,20.352527618408203,True
184a185e7447,819,614,3,43.93584374366133,14.591950594879739,True
d2d523e9f669,2048,1536,3,50.66411050160726,20.852715174357098,True
8688f3d0fcaf,1050,1050,3,47.08912743764172,40.221624520886664,True
639915f58a2f,1050,1050,3,83.36066394557822,51.962645270235335,True
96d48b073f18,1844,1226,3,88.13861985257951,6.594738687340013,True
bf7b4eae7ad0,1050,1050,3,76.60546666666667,44.46815011967234,True
54dc6e8107cd,2416,1736,3,106.02346658795435,9.064875659011797,True
b22cc1bf0b8a,1050,1050,3,87.78268480725623,59.0002943926442,True
d88806d9ece9,2144,1424,3,68.256700499434,23.10424601156744,True
5814cbd2e9bf,1050,1050,3,81.37577142857143,59.47532066112866,True
cae51154e1ce,2588,1958,3,35.63242939440776,10.578814296268192,True
b60dbf9f0744,2416,1736,3,63.71545328569903,13.095604466464682,True
65c958379680,2144,1424,3,57.76314125911873,27.076761771704394,True
ca9c912ebad7,3216,2136,3,68.24661162818865,3.0359143220374385,True
025a169a0bb0,1050,1050,3,64.23690249433106,61.13840628347244,True
8241e43408a8,1050,1050,3,85.47683990929706,49.26139796265056,True
17eb5d4ad740,3216,2136,3,82.27580234361898,4.96894535335424,True
12ce6a1a1f31,2416,1736,3,74.30419848857082,10.383735919435306,True
cb75210abebe,3216,2136,3,98.579876105195,3.3821565274811163,True
fc898dfeb24f,2048,1536,3,30.200303077697754,24.18948809305827,True
840a06a9c690,1050,1050,3,78.86385034013605,48.48935555710311,True
d871895742b1,2588,1958,3,58.7090973819609,13.586703697292725,True
8dba09a4e5ed,3388,2588,3,61.32510300925715,13.789899773249964,True
c739ff9580d3,2416,1736,3,73.5507580034791,10.915527146916284,True
4818672273af,3388,2588,3,57.47413238194993,14.447119591212175,True
79540be95177,3216,2136,3,71.38398247526413,5.643854530670074,True
eedae6b28f96,2588,1958,3,71.20827189369338,14.095599747798365,True
b759cbef90c5,1050,1050,3,82.01949750566894,42.24407762734578,True
b294927b14b0,1050,1050,3,84.41665578231293,48.96081925148388,True
62e6f814c8f5,2416,1736,3,91.44119512390515,8.985132000466914,True
20688cb25704,2416,1736,3,67.72131784646137,11.910563600382517,True
4318b6adeb97,2048,1536,3,47.11231295267741,21.92858950297038,True
9fab29e69a6b,1844,1226,3,64.41627225373594,10.047876238182106,True
9e99ae6ee7af,2048,1536,3,40.18502712249756,19.425208409627277,True
cd8da43e3069,1050,1050,3,70.39773968253968,38.93148258732855,True
ed3ce1674761,1050,1050,3,80.58628843537414,48.75955317700012,True
9041eb43456e,3216,2136,3,98.45605161225707,3.2911728689297974,True
8af50c9d0a86,1476,1117,3,72.291623905496,72.18680223869602,True
0551676cc2aa,2588,1958,3,54.27013694066904,12.675660665605063,True
85f99e7e4052,2588,1958,3,67.57580500400213,13.848061414524542,True
ad029ba7fa8b,819,614,3,60.88057454669833,89.8613547147749,True
269f0792f11f,2588,1958,3,71.61933485735216,7.3543438436641635,True
1638404f385c,1504,1000,3,49.988757978723406,28.716639541979806,True
61bbe8db6f3a,2416,1736,3,61.85223581461531,9.522555324209883,True
5d024177e214,3216,2136,3,85.6470292207036,3.640623073738494,True
71f6a6e4620a,2416,1736,3,63.9572309316538,10.709165042166767,True
3b9c1f42c2f2,3216,2136,3,82.41032868196471,4.495457224621678,True
cbc2e57447c2,3216,2136,3,67.3487172634021,3.756270873902082,True
f994a3b07935,1050,1050,3,94.0473433106576,54.37046284197307,True
dbfd238b3468,2588,1958,3,46.507837500966986,12.786117430020415,True
d9ba044671e1,3216,2136,3,71.74162252874206,4.0256502163213685,True
4cde86044ad1,1050,1050,3,85.06848253968253,43.45203995041491,True
e3b47ed5b511,1050,1050,3,84.79240362811791,52.14824518979729,True
1a1e974a7dbf,1050,1050,3,91.32372335600907,61.12565513391559,True
0daddc45d832,1050,1050,3,78.30135328798185,43.294992369669835,True
500aad15b7c8,2048,1536,3,46.94044303894043,21.282283147176106,True
8b8fe3fc8950,819,614,3,49.97922110462827,17.286635572742153,True
ff1e940105f9,1050,1050,3,97.26737052154195,54.21769381249667,True
15f440753916,2416,1736,3,96.61341202658163,7.8172186778499135,True
698d6e422a80,640,480,3,92.84620768229166,55.042633431487616,True
7526c59c36d3,1050,1050,3,67.10087800453515,69.33837936256103,True
7ed4128b2a4e,1050,1050,3,80.04135056689343,47.43405979324583,True
537e5c578f40,819,614,3,44.03102615806199,13.103816008652306,True
c1819db0aece,1050,1050,3,73.40500952380953,43.35669397309639,True
5090917a2676,2588,1958,3,70.70694732346826,14.659169254405533,True
0cbcc7b23613,2588,1958,3,47.88927484911108,12.548598228734678,True
1f3f32efaf20,1050,1050,3,91.91071564625851,48.74465723342105,True
946545473380,1050,1050,3,74.44979682539683,46.23548204488793,True
b549af91bd30,1050,1050,3,79.35296235827664,45.380618653605424,True
5327f88a1919,2588,1958,3,43.153918336061935,12.216671626509843,True
73ef3c3dcbe4,2588,1958,3,63.833719074284865,13.740232475075912,True
6f460f9968c7,1050,1050,3,72.9956,40.817258871107406,True
187f6ccda87a,4288,2848,3,61.117749559785345,6.009536755776073,True
360832d84ce0,819,614,3,33.44674525619151,25.60045021934273,True
f45f1485c940,2416,1736,3,66.74450952940458,9.77643927898712,True
54bdcdecd8f3,2048,1536,3,42.54100704193115,23.131133397420246,True
0a09aa7356c0,2588,1958,3,55.569732346825845,13.174657762336881,True
cec299c2a2d5,2588,1958,3,53.977895938353015,12.68115648858184,True
b5a3ca5c0a80,1050,1050,3,85.55289433106576,50.17234863532048,True
1541226c5d72,3216,2136,3,74.81224961335644,5.4364252256176115,True
10f10fd30718,1050,1050,3,87.48895782312925,45.75356987754772,True
d18f6431ebce,1050,1050,3,76.81041541950114,46.486161006678515,True
a07d571bf7ba,819,614,3,43.546332422553924,16.765666766678276,True
4df6a81b476e,2588,1958,3,56.92105052311841,15.361617140673507,True
b3c0c3330278,3216,2136,3,61.0452311825703,4.1561406666509795,True
9c514d2d5b3f,1050,1050,3,80.44440090702948,46.028120831961154,True
cfdbaef73a8b,819,614,3,46.22488893661532,13.773134549634308,True
2dd28ac497d2,1050,1050,3,93.57690793650794,51.80251141898697,True
1db6bb46c102,1050,1050,3,88.18906575963719,49.99113654213129,True
35df2bc6ae95,1050,1050,3,77.14265124716553,44.45655783240604,True
f252046c0fe6,1050,1050,3,96.14395102040817,51.054153949928285,True
03fd50da928d,3388,2588,3,77.36710300378279,12.550625076477786,True
9c52b87d01f1,2144,1424,3,42.311003139149754,21.013922097235255,True
5de4615a5161,1050,1050,3,72.87604897959184,43.25985060106354,True
ea588d1e5d96,3216,2136,3,77.03516855097173,4.5286635618261775,True
add1d681d712,640,480,3,90.87920572916667,51.132799724059645,True
e39b627cf648,1504,1000,3,63.63902260638298,28.582983809740963,True
b019a49787c1,2896,1944,3,38.68521396050747,7.030478572670484,True
39aa3cd93c50,2588,1958,3,54.81098114500334,14.006385644111642,True
f850cb51fdba,2416,1736,3,79.0971015522477,8.19087014795404,True
b3819a805dca,2588,1958,3,99.35326753634675,16.15770239661647,True
ff8a0b45c789,1844,1226,3,72.92155016224747,7.052233201652022,True
4fd5ec0dca09,819,614,3,50.926664359889116,46.38643296623753,True
0da632ca45e0,2048,1536,3,19.249584515889484,29.155786514282227,True
d81338217fc5,2588,1958,3,38.74304186210261,11.679163514870966,True
226c6ceb9185,2048,1536,3,23.13217258453369,25.431163787841797,True
e1fb532f55df,2896,1944,3,38.6852333216811,7.017240858664314,True
0a61bddab956,2416,1736,3,92.15330091059603,6.747240454694178,True
8a7765e785fb,2048,1536,3,51.34737745920817,21.25649642944336,True
4d009cebabc9,3216,2136,3,70.40126221071608,5.031768368287965,True
c0e15e8e2b46,2588,1958,3,65.61684102631301,6.4728528206457705,True
85cc6d636898,2416,1736,3,73.01560568750573,9.423726370310217,True
a673193cd5a9,1050,1050,3,83.6669814058957,53.170240858486714,True
423abbaa5fad,3216,2136,3,50.56802451925765,5.3478701701881475,True
fa7fa797c650,1050,1050,3,79.2637052154195,41.87925099742675,True
ccd34029493d,3216,2136,3,62.10907584619039,4.8333755478791405,True
e3a7671f787b,3388,2588,3,88.05729068774419,11.89189432353051,True
1faf8664816c,1050,1050,3,83.451979138322,47.709381683935376,True
65a3b13ad9a0,2416,1736,3,50.62105715163121,10.491381381978652,True
ea1d045f9fea,3388,2588,3,59.14846676788155,13.10255066435379,True
0abf0c485f66,2048,1536,3,42.63733959197998,20.5995610555013,True
dbb2c63f6f08,640,480,3,96.60239583333333,56.566514665349324,True
67c03349bb31,1050,1050,3,70.3386566893424,39.218659692021326,True
bb85097857fa,2048,1536,3,55.06524467468262,20.749350865681965,True
e6f0ce5bf282,3216,2136,3,86.87870353872026,4.016378340773415,True
ecad6845f630,2588,1958,3,94.28599034121497,6.571966274305059,True
d5b4705ac2ee,1050,1050,3,83.4066648526077,44.531788924734855,True
eeb231c3ef1f,2416,1736,3,85.81992124317148,6.487392274645769,True
aa8a1e814811,1050,1050,3,84.57997551020408,49.92835107638403,True
308f7fce6f0d,2588,1958,3,51.67870587594508,12.764533566561543,True
58a9e0d7f7af,1050,1050,3,84.42847528344672,46.272575942393544,True
d94e10f42861,3216,2136,3,75.23902171026889,5.366877271730469,True
b89938407ee6,2588,1958,3,76.44332804978743,15.425375306495564,True
69f43381317b,2048,1536,3,54.145147959391274,19.91105079650879,True
6f4719c6bb4b,2588,1958,3,30.950939789679087,11.013255766741855,True
ce8d2efd9d4f,1050,1050,3,74.99720181405895,45.66278205014494,True
f5e9a307288c,3216,2136,3,78.21879934946057,3.7540217535280154,True
810ed108f5b7,2048,1536,3,45.86976623535156,21.219143549601238,True
4a693dd3921a,2588,1958,3,30.910301809403975,11.0470257928577,True
891392c9683c,2588,1958,3,38.092232279729025,11.705699519902344,True
9f1efb799b7b,1504,1000,3,61.60253856382979,25.5099377065255,True
7ce671f952be,1050,1050,3,81.15941678004535,43.831290140248946,True
58f07741ee3b,2048,1536,3,48.87937672932943,21.589396158854168,True
907aaff827e5,3216,2136,3,67.49882987916224,5.871263848850042,True
2ef4a04aed1b,1050,1050,3,87.95783854875283,51.51686595348648,True
441affbe99aa,640,480,3,85.01241536458333,74.18980654643376,True
53f6c1c65c04,2416,1736,3,80.1940280999176,10.137491130279647,True
f0c13be90519,2588,1958,3,60.77603119923336,6.083908126175852,True
b4e15102cd7a,2588,1958,3,59.97091925015748,13.15004744140017,True
8860c7b11530,3216,2136,3,78.29984805024503,4.332981621888032,True
afc345cc9145,2588,1958,3,70.82880008777843,14.93863462698432,True
4b422b48d0d4,2588,1958,3,44.53102359755799,12.641348524856589,True
7e9081e95bf6,1050,1050,3,86.11775238095238,48.99037557534896,True
1c5ad36fb799,3216,2136,3,87.50703091518065,4.473345284668904,True
dbd062558b81,3388,2588,3,69.3780128382928,11.64763419942803,True
6194e0fff071,1844,1226,3,78.7904499580669,6.548814856434883,True
f5a8c6426a71,2416,1736,3,88.08024102946563,6.787145066228824,True
4fa26d065ad3,2416,1736,3,79.96174624050111,9.363401295555777,True
eda1d75cbcf0,1050,1050,3,84.05876553287982,48.08224286906298,True
59928f999ae7,2048,1536,3,44.0725154876709,21.831302007039387,True
b10fca20c885,1050,1050,3,75.44087074829932,42.85302865706862,True
384e6c915722,2588,1958,3,47.76278273417186,12.238356529952679,True
bf811911acf9,1050,1050,3,82.9068290249433,53.600109775674916,True
e65f94ad9be3,2588,1958,3,55.48457365099864,13.276583761223415,True
f26b02ead915,2048,1536,3,50.033457120259605,20.883159637451172,True
274f5029189b,2416,1736,3,68.1508506080813,11.584607320013896,True
66375b3c64db,3388,2588,3,61.832675649487506,5.703190206268696,True
4c6c5a1bf5ab,819,614,3,45.15578504014986,13.684235264126642,True
06024377d573,640,480,3,82.18095703125,48.536717678483335,True
dde43aa22ae6,2416,1736,3,81.52731525811029,8.344857957292838,True
b468ebf5cb11,3216,2136,3,81.44655919256712,3.86112070547574,True
a443c4fd489c,1050,1050,3,83.29443265306122,46.210337116009065,True
7a06ea127e02,1050,1050,3,70.83563628117913,49.33462363318246,True
b553e7909535,1050,1050,3,91.24781587301587,54.38787573018567,True
2a2274bcb00a,2588,1958,3,68.88995943405014,15.329492368120794,True
cf0824f53dd9,2416,1736,3,83.86392416531876,7.7383922207204225,True
c3789c1dab96,819,614,3,44.022946470829204,28.065456801613152,True
82088c6734e6,1050,1050,3,82.86530158730159,52.98630231845786,True
e97ecf4355cb,2048,1536,3,48.065395991007485,18.98589833577474,True
3218a6d8eb2c,3388,2588,3,49.905035432812234,6.010230556346831,True
6c250a30593b,2416,1736,3,81.93849685850093,11.309418582525245,True
096436d68d06,2588,1958,3,54.68005116724791,13.961349269623234,True
63d217b059b6,2416,1736,3,76.71846984962005,9.723202364230287,True
c8d2d32f7f29,3216,2136,3,41.81766174977174,17.45594531518798,True
47d1603a555b,2416,1736,3,101.3539260155034,7.784248186072751,True
b8e9a8f4617d,1050,1050,3,85.37737959183673,42.95858576300286,True
d868acdccb5b,2416,1736,3,105.95286726165044,9.052249112051006,True
388f12e8df0b,3216,2136,3,79.73770907284738,3.935625264968208,True
afc744fad65e,1050,1050,3,88.07269659863945,48.743567722189034,True
17e6116b89b3,1050,1050,3,76.65871383219955,48.35793070748833,True
4c78d9d18da9,2416,1736,3,63.3223891891995,8.482906057834862,True
b7278b4f2448,4288,2848,3,49.97427413712686,5.291565811065862,True
0232dfea7547,1050,1050,3,83.65902040816327,44.52794142909509,True
0eff8eacb2f7,2416,1736,3,68.07329854541155,11.29503601363788,True
d6dbb0820ea5,1050,1050,3,78.89699047619048,48.178936830209636,True
cfd1bd0fcbb4,819,614,3,35.83364952094594,9.469541571943981,True
050bb1eafa76,819,614,3,47.821188944967446,41.57925172908886,True
4d21ce39c905,3216,2136,3,97.6443743944137,4.118047203132207,True
7350c50667c5,2416,1736,3,84.43552750289926,8.0737913712533,True
89b044cbaf85,2416,1736,3,90.56723418378246,13.075191880922555,True
4e82c3c8d31f,3388,2588,3,72.9116060365797,11.796043825061037,True
49419f8d5cb4,3216,2136,3,64.73663415716362,5.511234059713501,True
7525ebb3434d,1504,1000,3,54.02556781914894,28.80885306108532,True
248139c423c4,2588,1958,3,120.21933319966594,36.47285159995114,True
0e0fc1d9810c,4288,2848,3,52.97557897726082,5.740952835435914,True
d26bc6e1230d,1050,1050,3,86.00690249433107,49.13628644345597,True
2d552318eb07,474,358,3,69.44782900784952,121.91967358925086,True
80f6b30ece8c,2048,1536,3,40.23663902282715,20.896955490112305,True
e82232a3c28b,1050,1050,3,77.39648253968254,51.06705252232476,True
15e24b73d4a7,1050,1050,3,71.81417505668934,38.60748480328753,True
0ca0aee4d57e,4288,2848,3,48.197355207372546,5.239502239657366,True
7a12f49e29df,2588,1958,3,49.36464123723384,12.677996227836049,True
d7ac4a0c9760,1050,1050,3,86.79073378684808,47.86735913392054,True
5dd2e26fc244,1050,1050,3,80.56053424036281,48.061763684390776,True
bc7bf19b84e3,1050,1050,3,82.55153741496599,45.19082404004421,True
b2b7ccd34cbd,1050,1050,3,73.81536598639455,38.120579536422774,True
837acf120946,819,614,3,46.747039966909675,13.973020353857878,True
5879285f9d8d,2588,1958,3,82.78113233388011,15.89660872903234,True
1ae8c165fd53,3216,2136,3,69.35497736621201,4.018015740878885,True
c704bd669f36,1050,1050,3,71.68301768707482,44.24637566776724,True
c68dfa021d62,3216,2136,3,84.79003056463935,3.2240972042123865,True
0e43c8298fc0,2048,1536,3,54.96164067586263,20.236762364705402,True
a8c950a99107,2416,1736,3,53.91362165059358,10.562419173423526,True
3f8d5c940ba4,3388,2588,3,76.21191588550553,12.033734617598533,True
0231642cf1c2,2588,1958,3,52.68193323313541,13.458687498912015,True
f9ecf1795804,3216,2136,3,68.13618369412302,17.614877532488897,True
76b950c6ed5e,2048,1536,3,32.059414863586426,24.872446060180664,True
e5d56f4f359b,3216,2136,3,83.9521435425867,4.977554724065386,True
1f07dae3cadb,3216,2136,3,69.74268215919466,17.579213726012835,True
bc8c6a778cde,819,614,3,45.67262650487406,36.63553312413247,True
6298468d7d75,3388,2588,3,59.76902534903624,12.106657567144754,True
27e2be850a99,2416,1736,3,74.19472954878384,9.697561791755144,True
6c4ec95dd8ba,2588,1958,3,39.06309015602774,11.745955244844366,True
842d697884f6,1050,1050,3,76.72766802721088,42.52328630071543,True
81d79d53ed7b,2588,1958,3,65.48875023089201,14.200808160551931,True
44f4ae58990e,2416,1736,3,88.83578490745262,8.692119500850515,True
6cd606dc52e9,4288,2848,3,62.54291757177071,5.4172657658382946,True
ff59d44a70a7,1050,1050,3,75.63901315192744,48.00818899481509,True
33b91def2035,819,614,3,47.388588610086984,49.87409767214327,True
1d55e689cf84,3388,2588,3,89.2277481984785,11.60799707969313,True
234399352d36,1844,1226,3,64.24391527744848,5.254192858603997,True
e12d41e7b221,2416,1736,3,71.98483945356608,8.726047023238976,True
5eb311bcb5f9,1504,1000,3,49.14885172872341,28.087486378197152,True
61d9c88a3a4b,2048,1536,3,42.295922915140785,20.064903895060223,True
0684311afdfc,2416,1736,3,60.530451273384806,11.707105041607006,True
922586d86cd8,1050,1050,3,75.6162058956916,47.94273908215197,True
1608c82a263f,2588,1958,3,59.8816275873719,13.630258416073064,True
85fce24084da,3216,2136,3,85.52064132171539,3.4288357236054745,True
f361060eda3e,1050,1050,3,81.87569070294785,41.73462316295291,True
b0b3b16fc305,1050,1050,3,65.03396190476191,46.97481003078268,True
b746a6681ba9,3216,2136,3,68.31183763998361,4.128406855158684,True
ce887b196c23,1504,1000,3,60.67853789893617,30.266022959759788,True
8be6629a6039,2588,1958,3,87.21780595756638,7.707690319519814,True
9122b31414d3,1050,1050,3,85.41623129251701,53.04008058457865,True
f6d760566a51,1050,1050,3,84.99454693877551,47.48259045001539,True
3c726de3ee90,3216,2136,3,77.6962686276017,4.211592428384439,True
ae49cc60f251,1050,1050,3,80.01923446712019,44.588785277183064,True
addf66a50f42,1050,1050,3,91.9537850340136,46.02967995158476,True
686ed1dbae20,2144,1424,3,63.983461816619155,18.853823135199814,True
c613db1cab27,3216,2136,3,68.66107081633034,3.288926239361908,True
586f5c56081e,1050,1050,3,82.74251428571428,45.42962657681436,True
ff4955e76894,2416,1736,3,69.55492759483627,10.57429539926262,True
46d3316c4857,3216,2136,3,52.104002314038425,14.981287655006483,True
4dc2211a1c31,2588,1958,3,74.43129344519295,15.37314536367985,True
d30d079e6f9a,1050,1050,3,82.5167156462585,56.523088914618086,True
aeed1f251ceb,3216,2136,3,63.13668665101459,17.286015337502317,True
135575dc57c9,1504,1000,3,59.574761968085106,26.17541766254483,True
1db18bdd43aa,2588,1958,3,45.23059461204617,12.373789691296494,True
6efa36d59ada,2588,1958,3,55.808205507307235,13.680449405727487,True
6e68e742f5bc,3216,2136,3,75.60063461368253,4.945417455429738,True
e966850247f4,1050,1050,3,81.0059201814059,41.07547657545651,True
98441214557f,1050,1050,3,78.60115464852608,43.727101962021194,True
a4359815f152,2588,1958,3,50.04917368288936,12.77430838956657,True
8ae049175db6,2588,1958,3,50.006866373124645,12.337317831446766,True
115e42dd6a81,2416,1736,3,64.13640510078737,10.638626276052397,True
d1f1ea894da1,1844,1226,3,85.96077043663502,5.783447363188374,True
b6bfe9db60e5,2416,1736,3,74.45482378421887,9.715171703861431,True
6e092caa065f,1050,1050,3,77.41074739229025,45.59600280766637,True
a5c9a8c726b2,1050,1050,3,72.58799365079365,43.61078925383971,True
df4aec4a0eaf,3388,2588,3,65.48855823991941,7.0794166923949415,True
419406328dcd,3216,2136,3,64.24397223270353,3.565079852874461,True
a9b3177f01c0,819,614,3,45.206611701725706,23.152096184669475,True
a66c3165876f,2416,1736,3,58.0068916993469,8.67549787783759,True
0cecc2864b7f,819,614,3,42.21777372103105,12.31821241700034,True
992b9a07b25f,2588,1958,3,51.918624183589536,12.678761320297387,True
0fd16b64697e,1844,1226,3,49.52072680498102,5.6571035811202215,True
0babc12807b2,2416,1736,3,65.5158100184637,10.048479365237586,True
c52bb7343387,3216,2136,3,78.99525328064732,4.362087473213734,True
ce754234d760,1050,1050,3,50.74712743764172,38.94459565327205,True
2a5a8b744f08,2416,1736,3,59.69776161038545,10.80805740925759,True
8f9819752ca0,1050,1050,3,75.02924807256235,46.649398172141055,True
c8a3eb9a5b52,3216,2136,3,73.17696541869306,5.2256278887308305,True
8aab201c0691,1844,1226,3,79.3745001645476,5.674559751491268,True
07e827469099,2048,1536,3,48.8351624806722,20.90163803100586,True
4a96c28f3f07,819,614,3,41.915991536512706,27.31141099219275,True
39b5b05d6cd9,2588,1958,3,56.223028458525484,5.774843782311092,True
1177d583c807,2416,1736,3,56.58591556482131,11.012717873476918,True
683023cda6a5,819,614,3,61.42016561071936,119.31376151897325,True
3f47f83217b5,2416,1736,3,73.27821650784325,8.96259050193397,True
2221cf5c7935,2588,1958,3,80.75036074409587,15.709688425282385,True
